,,,,Primary Stats,,,,,,,,,Player Usage,,,,,,Key Team Stats,,,,,,,,,,,,,,Individual Stats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scoring-Based On-Ice Team Stats,,,,,,,,,,,,,,,,,,,,,,,,,,Other On-Ice Stats,,,,,,,,Off-Ice Team Stats,,,,,,,,,,,,,,,,Quality of Teammates Stats,,,,,,,,,,,Quality of Competition Stats,,,,,,,,,,,,,,,,
,,,,NHL,NHL,NHL,HA,NHL,NHL,CH,HA,,,,,CH,CH,,,,,Focused on Corsi,,,,,,,,,CH,CH,NHL,CH,CH,CH,HA,HA,HA,CH,CH,,CH,RV,NHL,CH,CH,,NHL,NHL,NHL,NHL,CH,CH,CH,,NHL,NHL,CH,CH,,,CH,CH,,CH,CH,CH,CH,HA,HA,HA,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,,,HA,HA,HA,HA,HA,HA,HA,HA,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,HA,HA,HA,HA,HA,HA,HA,HA,CH,CH,CH,HA,HA,HA,HA,HA,HA,HA,HA,CH,CH,CH,,,,,,
Last Name,First Name,Position,Team,GP,G,A,A1,PTS,TOI,TOI,TOI,TOI/GP,TOI%,ZS%,RelZS%,TOI.QoT,TOI.QoC,CF.QoC,SH%,SV%,PDO,F/60,A/60,Pct%,Diff,Diff/60,RelF/60,RelA/60,RelPct%,RelDf/60,iCF,iFF,iSF,iSF,ixG,iSCF,iCF,iFF,iSF,iRB,iRS,iDS,sDist,Pass,iHF,iHF,iHA,iHDf,iMiss,iGVA,iTKA,iBLK,iGVA,iTKA,iBLK,BLK%,iFOW,iFOL,iFOW,iFOL,FO%,%FOT,iPENT,iPEND,iPenDf,OZS,DZS,NZS,OTF,OZS,DZS,NZS,OZF,DZF,NZF,CF,CA,FF,FA,SF,SA,xGF,xGA,SCF,SCA,GF,GA,RBF,RBA,RSF,RSA,DSF,DSA,CF,CA,FF,FA,SF,SA,GF,GA,FOW,FOL,HF,HA,GVA,TKA,PENT,PEND,OTOI,OCF,OCA,OFF,OFA,OSF,OSA,OxGF,OxGA,OSCF,OSCA,OGF,OGA,OOZS,ODZS,ONZS,TMCF60,TMCA60,TMFF60,TMFA60,TMSF60,TMSA60,TMGF60,TMGA60,TOI.QoT,CF.QoT,xGF.QoT,OppCF60,OppCA60,OppFF60,OppFA60,OppSF60,OppSA60,OppGF60,OppGA60,TOI.QoC,CF.QoC,xGF.QoC,Pace,,,,,
Rantanen,Mikko,RW,COL,75,0,0,0,0,346,8.7,2.0,0.07,6.5%,0.0%,-7.2%,30.8%,28.5%,82.2%,0.0%,.708,708,0.0,76.4,0.0%,-5,-76.4,-15.0,-9.1,-15.0%,-6.0,0,0,1,0,0.0,0,0,0,0,0,0,0,NA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0.0%,0.0%,0,0,0,0,1,1,29,0,1,1,2,8,1,0,5,0,5,0,4,0.0,0.6,0,2,0,1,0,0,0,0,0,0,0,4,0,4,0,3,0,1,1,1,0,0,0,0,0,1,123.6,31,176,25,131,19,94,1,11,5,38,1,3,8,103,22,12.6,91.5,10.8,69.7,8.4,50.9,0.58,7.43,30.8,49.7,47.4,86.0,18.6,64.0,16.8,45.6,14.5,5.50,2.82,28.5,48.4,48.2,76.4,,,,,
Rask,Victor,C,CAR,82,0,1,1,1,1854,43.2,30.1,0.42,19.7%,20.7%,16.1%,31.4%,29.1%,88.4%,25.0%,.892,1142,18.6,63.9,22.5%,-27,-45.3,5.6,-9.0,7.5%,14.7,4,4,4,4,0.1,0,4,4,4,0,0,0,52.3,5.5,1,1,1,0,0,0,3,0,0,3,0,0.0%,8,8,8,8,50.0%,72.7%,0,0,0,3,12,7,81,3,11,6,2,9,6,11,39,10,28,8,19,0.8,3.2,3,12,2,2,0,4,1,0,1,4,11,37,10,27,8,18,2,2,13,9,4,6,1,7,0,1,176.0,38,214,34,152,30,105,3,13,11,50,2,5,6,123,31,16.3,83.3,13.8,61.2,10.9,42.2,1.29,5.61,31.4,51.6,53.1,97.3,12.7,72.8,10.9,51.8,8.6,6.51,0.91,29.1,50.4,50.0,82.5,,,,,
Rasmussen,Dennis,C,CHI,68,0,0,0,0,7195,119.8,114.8,1.74,41.6%,11.0%,7.0%,32.0%,29.6%,88.6%,0.0%,.910,910,5.6,103.1,5.2%,-191,-97.5,-2.9,14.1,-3.6%,-17.0,4,3,3,3,0.3,1,3,2,2,0,1,1,20.3,0.0,5,5,2,3,0,7,4,9,7,4,9,4.4%,21,34,20,30,38.2%,48.5%,0,0,0,9,73,21,143,9,73,21,3,37,25,12,203,11,150,10,112,0.7,11.0,3,42,0,10,0,7,1,6,1,13,10,200,9,147,8,110,0,10,46,57,14,7,26,12,1,2,168.5,24,250,17,188,17,129,1,18,5,65,0,11,6,146,26,7.8,110.1,5.9,82.3,5.7,59.2,0.00,9.03,32.0,51.0,48.9,97.9,12.6,73.4,10.9,51.5,8.7,6.50,0.93,29.6,50.5,50.0,108.7,,,,,
Rattie,Ty,RW,CAR/STL,9,0,0,,0,4,0.4,,0.03,9.3%,0.0%,0.0%,33.0%,27.5%,0.0%,0.0%,.000,0,0.0,0.0,0.0%,0,0.0,-71.9,-43.2,-62.5%,-28.8,0,0,0,0,0.0,0,,,,0,0,0,NA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,2,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,5,3,4,2,3,2,0,0,2,1,0,0,0,2,2,,,,,,,,,33.0,51.0,51.9,,,,,,,,,27.5,51.4,53.2,0.0,,,,,
Rau,Kyle,C,FLA,24,0,0,,0,0,1.4,,0.03,5.3%,0.0%,-8.3%,27.6%,26.2%,0.0%,0.0%,.000,0,0.0,0.0,0.0%,0,0.0,-24.4,-78.2,-23.8%,53.8,0,0,0,0,0.0,0,,,,0,0,0,NA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,5,,,,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24.5,10,32,7,28,7,22,0,2,2,10,1,3,2,22,4,,,,,,,,,27.6,49.0,44.9,,,,,,,,,26.2,49.3,49.1,0.0,,,,,
Raymond,Mason,LW,ANA,4,0,0,,0,0,0.1,,0.02,2.0%,0.0%,-16.7%,27.4%,26.0%,0.0%,0.0%,.000,0,0.0,0.0,0.0%,0,0.0,-10.4,-93.8,-10.0%,83.3,0,0,0,0,0.0,0,,,,0,0,0,NA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,1,9,0,7,0,4,0,1,0,2,0,0,1,5,0,,,,,,,,,27.4,49.5,52.3,,,,,,,,,26.0,48.1,47.7,0.0,,,,,
Read,Matt,RW/LW,PHI,63,1,0,0,1,3377,57.1,55.2,0.89,25.8%,6.7%,4.6%,30.6%,29.5%,88.4%,0.0%,.888,888,4.3,99.4,4.1%,-89,-95.1,-6.7,18.4,-7.8%,-25.0,1,1,2,1,0.0,0,1,1,1,0,0,0,63.0,0.0,1,1,0,1,0,1,3,7,1,3,7,7.6%,1,3,1,3,25.0%,19.0%,0,0,0,1,14,6,84,1,14,7,2,13,12,4,92,4,62,4,44,0.1,5.8,0,25,0,5,0,6,0,2,0,8,4,94,4,63,4,45,0,5,12,9,23,5,7,8,0,2,164.3,30,222,28,161,24,99,2,14,7,51,1,9,3,139,21,12.6,88.7,12.0,65.3,10.3,45.5,0.54,7.00,30.6,49.6,48.9,95.9,12.6,72.2,10.8,51.2,8.5,6.70,0.97,29.5,50.6,50.6,103.7,,,,,
Reaves,Ryan,RW,STL,80,0,0,,0,8,1.9,,0.01,2.7%,0.0%,-5.3%,28.5%,28.6%,0.0%,0.0%,.000,0,0.0,0.0,0.0%,0,0.0,-8.8,-81.0,-9.8%,72.2,0,0,0,0,0.0,0,,,,0,0,0,NA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,12,,,,0,6,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68.2,10,92,9,67,7,40,1,5,5,13,0,2,3,54,12,,,,,,,,,28.5,49.8,50.2,,,,,,,,,28.6,49.2,48.5,0.0,,,,,
Redmond,Zach,D,MTL,16,0,0,,0,82,2.2,,0.11,6.8%,0.0%,-13.0%,27.3%,27.4%,0.0%,0.0%,.000,0,0.0,81.8,0.0%,-3,-81.8,-11.9,24.2,-17.1%,-36.1,0,0,0,0,0.0,0,,,,0,0,0,NA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0.0%,0.0%,0,0,0,0,2,0,4,,,,0,2,0,0,3,0,1,0,1,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,30.2,6,29,6,24,5,18,1,2,2,10,0,4,3,20,6,,,,,,,,,27.3,51.0,50.4,,,,,,,,,27.4,48.6,48.7,81.8,,,,,
Reilly,Mike,D,MIN,17,0,0,,0,23,1.4,,0.05,4.2%,0.0%,0.0%,26.6%,28.4%,0.0%,0.0%,.000,0,0.0,0.0,0.0%,0,0.0,-13.5,-94.5,-12.5%,81.0,0,0,0,0,0.0,0,,,,0,0,0,NA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,6,,,,1,2,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31.1,7,49,5,40,5,33,1,4,2,12,1,3,0,26,5,,,,,,,,,26.6,47.3,52.8,,,,,,,,,28.4,48.5,49.6,0.0,,,,,
Reinhart,Sam,C,BUF,79,0,0,0,0,239,14.8,4.0,0.10,8.7%,0.0%,-7.9%,31.9%,28.6%,87.2%,0.0%,1.000,1000,7.4,9.5,44.0%,-1,-2.0,-1.4,-85.6,35.5%,84.2,0,0,0,0,0.0,0,0,0,0,0,0,0,NA,0.0,0,0,0,0,0,0,1,0,0,1,0,0.0%,0,0,0,0,0.0%,0.0%,0,0,0,0,2,2,42,0,2,2,0,5,0,0,1,0,1,0,1,0.0,0.1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,2,2,0,0,0,1,0,0,155.9,23,247,19,205,15,142,1,17,1,60,0,16,10,116,20,16.0,112.3,9.3,90.1,7.3,65.9,0.29,6.62,31.9,46.4,46.2,86.5,12.7,64.9,11.3,47.1,9.2,5.46,1.02,28.6,49.4,49.2,16.9,,,,,
Rendulic,Borna,RW/C,VAN,1,0,0,,0,0,,,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,.000,0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0.0%,0.0,,,0,,,,,,,,,0,,0.0,0,,,0,0,0,0,0,,,,0.0%,0,0,,,0.0%,0.0%,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Renouf,,D,DET,1,0,0,,0,0,,,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,.000,0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0.0%,0.0,,,0,,,,,,,,,0,,0.0,0,,,0,0,0,0,0,,,,0.0%,0,0,,,0.0%,0.0%,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Ribeiro,Mike,C,NSH,46,0,0,,0,81,7.1,,0.09,6.8%,100.0%,96.3%,29.8%,27.9%,0.0%,0.0%,.000,0,0.0,0.0,0.0%,0,0.0,-13.1,-83.5,-13.5%,70.4,0,0,0,0,0.0,0,,,,0,0,0,NA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,1,1,1,1,50.0%,100.0%,0,0,0,1,0,1,24,,,,1,6,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,96.3,21,134,19,105,14,76,1,7,2,19,2,5,3,79,17,,,,,,,,,29.8,51.3,51.9,,,,,,,,,27.9,48.9,48.0,0.0,,,,,
Richard,Tanner,C,T.B,3,0,0,,0,0,0.3,,0.06,3.4%,0.0%,-14.3%,,,0.0%,0.0%,.000,0,0.0,0.0,0.0%,0,0.0,0.0,-51.1,0.0%,51.1,0,0,0,0,0.0,0,,,,0,0,0,NA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,1,,,,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9.4,0,8,0,4,0,3,0,0,0,0,0,0,1,6,1,,,,,,,,,NA,NA,NA,,,,,,,,,NA,NA,NA,0.0,,,,,
Richardson,Brad,RW/C,ARI,16,2,1,1,3,1944,30.4,30.1,1.94,39.3%,0.0%,-7.7%,30.0%,29.8%,87.9%,33.3%,.875,1208,21.8,85.2,20.4%,-32,-63.4,11.6,-20.9,11.6%,32.4,7,6,5,5,0.7,2,7,6,5,0,1,1,27.9,3.7,0,0,1,-1,1,0,3,0,0,3,0,0.0%,24,22,20,22,52.2%,93.3%,0,2,2,0,32,13,22,0,32,13,4,10,12,11,43,10,32,9,24,1.2,3.6,4,12,3,3,1,3,3,3,4,6,11,43,10,32,9,24,3,3,20,25,7,1,3,6,0,4,46.9,8,83,7,55,6,36,0,6,1,20,0,7,2,24,8,15.2,110.6,13.0,81.4,10.2,53.3,0.66,8.11,30.0,45.3,43.1,99.5,13.6,74.9,11.4,52.4,9.1,6.32,0.95,29.8,50.7,49.9,107.0,,,,,
Rieder,Tobias,RW/C,ARI,80,1,1,1,2,11324,185.0,183.4,2.32,46.2%,2.1%,-9.7%,31.4%,29.7%,88.8%,6.7%,.866,932,17.4,106.8,14.0%,-275,-89.4,4.6,10.6,2.3%,-6.0,32,27,23,22,2.7,12,32,27,22,0,6,6,25.5,21.4,1,1,3,-2,5,1,8,10,1,8,10,3.1%,1,5,0,4,16.7%,1.8%,0,3,3,4,185,33,99,4,190,33,17,71,40,53,325,46,229,37,146,3.8,21.3,16,77,2,18,2,18,9,3,11,21,54,331,47,235,38,151,3,22,105,117,29,13,14,16,6,10,215.1,46,345,39,265,30,172,4,25,12,86,4,24,15,112,34,15.2,109.4,12.6,83.4,10.0,55.7,1.16,8.65,31.4,46.1,43.7,100.0,12.7,74.5,10.8,52.8,8.5,6.68,0.91,29.7,50.9,50.7,124.3,,,,,
Rielly,Morgan,D,TOR,76,0,0,0,0,10811,182.9,173.5,2.35,46.9%,7.9%,1.5%,27.8%,29.8%,88.3%,8.0%,.889,969,11.6,111.4,9.5%,-296,-99.8,0.9,23.3,-1.4%,-22.4,7,6,7,5,0.2,0,7,6,5,0,0,0,42.6,0.0,2,2,3,-1,1,11,4,26,10,4,26,8.0%,0,0,0,0,0.0%,0.0%,0,0,0,13,143,39,106,12,148,40,16,66,48,34,326,31,242,25,173,2.4,22.7,6,89,2,18,1,14,3,9,4,23,35,335,32,251,25,178,2,21,87,108,27,15,25,24,5,9,207.2,37,304,33,219,26,149,2,20,9,80,0,12,10,146,24,12.2,102.7,11.3,74.5,9.7,51.4,1.24,5.08,27.8,49.7,50.8,96.2,12.8,72.4,10.9,50.9,8.7,6.49,0.90,29.8,51.1,51.0,123.0,,,,,
Ristolainen,Rasmus,D,BUF,79,0,1,0,1,14145,233.2,220.0,2.91,60.3%,2.4%,-8.7%,28.8%,29.6%,88.4%,10.9%,.880,989,10.1,117.9,7.9%,-407,-107.8,0.7,19.5,-0.8%,-18.8,9,9,9,9,0.2,0,9,9,9,0,0,0,49.7,0.0,11,10,2,8,0,5,1,23,5,1,22,5.0%,0,0,0,0,0.0%,0.0%,1,0,-1,6,242,27,81,6,248,27,14,81,52,37,444,33,353,27,250,2.1,30.6,7,104,3,30,1,24,4,7,5,31,39,446,34,354,28,251,3,30,131,144,31,11,14,20,4,15,153.6,24,252,18,206,14,162,1,20,4,72,0,16,8,64,20,10.0,111.5,7.8,88.1,6.2,65.0,0.38,7.61,28.8,48.7,48.5,98.9,13.0,74.3,11.1,52.5,8.9,6.71,0.95,29.6,51.0,50.2,128.0,,,,,
Ritchie,Brett,RW,DAL,78,0,0,,0,32,4.3,,0.03,4.3%,0.0%,-2.8%,29.9%,30.2%,0.0%,0.0%,1.000,1000,0.0,14.1,0.0%,-1,-14.1,-10.8,-74.4,-10.9%,63.6,0,0,0,0,0.0,0,,,,0,0,0,NA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,22,,,,1,8,0,0,1,0,1,0,1,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,94.2,17,139,15,94,11,68,1,10,3,32,1,9,2,70,13,,,,,,,,,29.9,49.8,48.9,,,,,,,,,30.2,50.8,50.1,14.1,,,,,
Ritchie,Nick,LW,ANA,77,0,0,0,0,266,13.8,4.4,0.10,6.0%,100.0%,91.0%,31.1%,28.4%,87.5%,0.0%,.800,800,17.9,62.6,22.2%,-5,-44.7,5.9,-32.0,11.0%,38.0,0,0,0,0,0.0,0,0,0,0,0,0,0,NA,0.0,1,1,0,1,0,0,1,0,0,1,0,0.0%,0,1,0,1,0.0%,33.3%,0,0,0,2,0,1,48,2,0,1,1,10,1,2,7,2,5,1,5,0.2,0.8,1,4,0,1,0,0,1,0,1,0,2,7,2,5,1,5,0,1,1,2,6,0,1,1,0,1,216.3,43,341,35,279,27,191,3,27,9,110,2,14,18,183,33,15.2,97.8,13.2,77.2,9.2,54.0,1.40,5.34,31.1,48.2,50.4,90.0,12.9,66.7,10.9,46.6,8.4,5.21,1.02,28.4,50.0,49.7,80.4,,,,,
Robinson,Buddy,RW,OTT,4,0,0,,0,0,0.3,,0.04,2.2%,0.0%,0.0%,,,0.0%,0.0%,.000,0,0.0,0.0,0.0%,0,0.0,-4.7,-103.6,-4.3%,98.9,0,0,0,0,0.0,0,,,,0,0,0,NA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,2,,,,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.7,1,22,1,11,1,6,0,1,0,4,0,2,0,9,3,,,,,,,,,NA,NA,NA,,,,,,,,,NA,NA,NA,0.0,,,,,
Rodin,Anton,RW,VAN,3,0,0,,0,0,,,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,.000,0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0.0%,0.0,,,0,,,,,,,,,0,,0.0,0,,,0,0,0,0,0,,,,0.0%,0,0,,,0.0%,0.0%,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Rodrigues,Evan,LW/C,BUF,30,0,0,0,0,1928,35.3,32.1,1.11,29.0%,7.1%,3.1%,32.6%,29.3%,87.3%,0.0%,.867,867,8.9,91.0,8.9%,-46,-82.1,-5.0,-0.2,-4.3%,-4.8,4,4,2,2,0.1,0,4,4,2,0,0,0,43.9,0.0,0,0,1,-1,2,0,1,0,0,1,0,0.0%,3,3,3,3,50.0%,33.3%,0,0,0,1,13,4,47,1,13,4,1,13,11,5,51,4,42,2,30,0.1,3.6,0,12,0,4,0,1,0,1,0,2,5,51,4,42,2,30,0,4,11,7,6,2,1,1,0,2,86.2,20,131,14,100,10,75,1,10,3,39,1,4,3,72,7,11.3,114.1,9.0,91.4,7.3,69.2,0.42,7.14,32.6,46.8,48.4,91.2,13.2,68.6,11.1,49.2,9.0,6.07,0.76,29.3,50.8,50.3,99.9,,,,,
Rooney,Kevin,C,N.J,4,0,0,,0,36,0.8,,0.18,11.5%,0.0%,0.0%,29.2%,27.5%,0.0%,0.0%,.000,0,0.0,146.3,0.0%,-2,-146.3,0.0,42.1,0.0%,-42.1,0,0,0,0,0.0,0,,,,0,0,0,NA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,1,0,1,0.0%,100.0%,0,0,0,0,1,0,2,,,,0,0,1,0,2,0,2,0,1,0.0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.3,0,11,0,7,0,2,0,1,0,4,0,1,0,4,1,,,,,,,,,29.2,45.5,46.1,,,,,,,,,27.5,55.6,55.7,146.3,,,,,
Roslovic,Jack,C,WPG,1,0,0,,0,0,,,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,.000,0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0.0%,0.0,,,0,,,,,,,,,0,,0.0,0,,,0,0,0,0,0,,,,0.0%,0,0,,,0.0%,0.0%,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Roussel,Antoine,LW,DAL,60,0,0,0,0,7139,124.0,115.7,1.99,40.7%,3.4%,-7.0%,30.4%,30.3%,87.9%,0.0%,.890,890,9.0,102.0,8.1%,-186,-93.0,-4.3,21.5,-6.1%,-25.8,5,5,5,5,0.3,1,5,5,5,0,0,0,33.8,0.0,7,7,3,4,0,2,3,11,2,3,11,5.4%,0,0,0,0,0.0%,0.0%,2,3,1,5,141,27,94,5,140,27,15,50,30,18,202,16,146,11,103,0.8,12.6,2,45,0,11,0,10,2,3,2,13,18,205,16,149,11,106,0,12,76,97,17,4,14,13,5,9,180.4,40,242,33,176,24,122,2,17,7,55,2,22,10,86,28,13.9,102.0,11.5,75.4,7.8,53.0,0.66,9.80,30.4,48.9,48.9,96.5,13.2,71.9,11.2,51.2,8.9,6.44,0.83,30.3,50.1,50.3,111.1,,,,,
Rowney,Carter,RW/C,PIT,27,0,0,0,0,1703,30.6,28.4,1.08,33.8%,20.0%,15.9%,30.3%,29.1%,89.2%,0.0%,.944,944,4.1,81.5,4.8%,-38,-77.4,-6.9,-9.6,-6.0%,2.6,0,0,0,0,0.0,0,0,0,0,0,0,0,NA,0.0,3,3,0,3,0,1,2,1,1,2,1,2.5%,10,11,10,11,47.6%,95.5%,0,0,0,3,12,7,34,3,12,7,3,4,2,2,40,1,29,0,18,0.1,2.0,1,8,0,1,0,1,0,0,0,1,2,40,1,29,0,18,0,1,10,12,7,2,2,4,1,0,59.9,11,91,11,63,5,50,0,9,3,34,0,5,2,47,7,15.0,97.9,13.4,72.0,10.0,55.1,1.24,7.27,30.3,49.6,51.7,97.6,11.9,73.3,10.2,52.3,8.0,6.73,0.86,29.1,50.1,49.5,85.6,,,,,
Rozsival,Michal,D,CHI,22,0,0,0,0,1483,29.5,22.8,1.17,32.5%,0.0%,-3.2%,27.9%,29.0%,87.5%,0.0%,.900,900,8.0,79.3,9.2%,-31,-71.3,1.1,-37.5,3.6%,38.7,1,1,1,1,0.0,0,1,1,1,0,0,0,38.4,0.0,4,4,1,3,0,1,0,3,1,0,3,8.8%,0,0,0,0,0.0%,0.0%,0,0,0,0,11,1,37,0,11,1,1,4,3,4,34,4,29,4,20,0.3,2.5,2,10,0,2,0,2,0,1,0,3,3,34,3,29,3,20,0,2,3,9,7,4,7,4,0,1,61.1,7,119,5,88,5,62,0,7,0,28,0,4,2,61,7,6.5,110.5,5.1,83.2,4.8,60.8,0.00,8.72,27.9,49.8,49.4,93.3,13.4,69.5,11.7,48.8,9.5,5.62,1.06,29.0,49.9,48.9,87.3,,,,,
Ruhwedel,Chad,D,PIT,34,0,0,0,0,2308,43.7,38.4,1.18,28.9%,5.6%,-4.8%,26.8%,29.5%,88.0%,20.0%,.917,1117,11.7,82.2,12.5%,-48,-70.5,3.4,-1.2,3.4%,4.5,0,0,0,0,0.0,0,0,0,0,0,0,0,NA,0.0,1,1,0,1,0,1,0,2,1,0,2,3.6%,0,0,0,0,0.0%,0.0%,0,0,0,1,17,3,59,1,17,3,3,19,8,8,56,8,44,5,36,0.5,4.5,1,13,1,3,0,6,0,2,0,8,8,56,8,44,5,36,1,3,5,16,7,3,3,5,1,1,107.2,15,149,15,97,9,72,1,10,7,30,0,4,10,87,17,13.3,97.5,11.6,70.9,8.3,54.1,0.47,7.00,26.8,49.2,51.6,95.2,13.0,72.3,11.0,51.7,8.9,6.39,1.10,29.5,50.6,50.0,94.0,,,,,
Russell,Kris,D,EDM,68,0,0,0,0,9435,155.1,146.2,2.25,47.2%,3.3%,-7.4%,27.2%,29.9%,88.6%,11.6%,.888,1004,12.6,109.8,10.3%,-244,-97.3,0.8,20.5,-1.4%,-19.7,2,1,0,0,0.0,0,1,0,0,0,0,0,48.1,0.0,4,4,2,2,1,11,2,35,7,2,35,12.7%,0,0,0,0,0.0%,0.0%,2,1,-1,5,149,36,67,5,148,36,14,56,37,32,276,26,191,21,125,1.9,19.2,5,66,2,14,0,18,3,3,3,21,31,275,25,191,22,125,3,14,73,117,15,6,14,14,5,8,173.3,34,258,28,177,21,132,2,17,5,64,1,15,14,117,22,13.8,104.4,11.0,72.9,8.3,51.6,0.57,6.48,27.2,51.2,50.3,99.1,12.8,73.9,10.8,51.9,8.6,6.57,0.76,29.9,50.6,50.4,122.4,,,,,
Russo,Robbie,D,DET,19,0,0,0,0,1290,22.1,21.5,1.14,35.8%,30.0%,24.9%,26.7%,29.4%,88.0%,0.0%,.690,690,19.3,74.5,20.6%,-20,-55.2,11.7,-20.9,13.2%,32.6,1,1,1,1,0.0,0,1,1,1,0,0,0,60.2,0.0,0,0,1,-1,0,1,0,2,1,0,1,4.3%,0,0,0,0,0.0%,0.0%,0,0,0,3,7,6,26,3,7,7,4,4,10,7,23,6,18,4,14,0.2,1.4,0,4,0,5,0,0,2,2,2,2,7,31,6,24,4,19,0,5,8,8,4,2,4,1,0,1,39.6,5,63,4,45,2,28,0,3,1,12,0,0,2,37,7,13.7,101.2,10.3,74.8,7.2,55.5,0.74,5.50,26.7,46.8,46.9,89.9,12.3,67.3,10.5,47.1,8.5,5.83,0.82,29.4,50.2,49.4,93.7,,,,,
